station_id,stationname,date,daytype,rides
40780,Central Park,09/10/2021,W,645
40780,Central Park,09/11/2021,A,408
40780,Central Park,09/12/2021,U,314
40780,Central Park,09/13/2021,W,564
40780,Central Park,09/14/2021,W,571
40780,Central Park,09/15/2021,W,625
40780,Central Park,09/16/2021,W,642
40780,Central Park,09/17/2021,W,726
40780,Central Park,09/18/2021,A,956
40780,Central Park,09/19/2021,U,690
40780,Central Park,09/20/2021,W,538
40780,Central Park,09/21/2021,W,606
40780,Central Park,09/22/2021,W,625
40780,Central Park,09/23/2021,W,591
40780,Central Park,09/24/2021,W,627
40780,Central Park,09/25/2021,A,416
40780,Central Park,09/26/2021,U,273
40780,Central Park,09/27/2021,W,608
40780,Central Park,09/28/2021,W,635
40780,Central Park,09/29/2021,W,640
40780,Central Park,09/30/2021,W,610
40790,Monroe/Dearborn,09/01/2021,W,2349
40790,Monroe/Dearborn,09/02/2021,W,2389
40790,Monroe/Dearborn,09/03/2021,W,2185
40790,Monroe/Dearborn,09/04/2021,A,1021
40790,Monroe/Dearborn,09/05/2021,U,1256
40790,Monroe/Dearborn,09/06/2021,U,1145
40790,Monroe/Dearborn,09/07/2021,W,2412
40790,Monroe/Dearborn,09/08/2021,W,2457
40790,Monroe/Dearborn,09/09/2021,W,2547
40790,Monroe/Dearborn,09/10/2021,W,2106
40790,Monroe/Dearborn,09/11/2021,A,1127
40790,Monroe/Dearborn,09/12/2021,U,876
40790,Monroe/Dearborn,09/13/2021,W,2431
40790,Monroe/Dearborn,09/14/2021,W,2429
40790,Monroe/Dearborn,09/15/2021,W,2493
40790,Monroe/Dearborn,09/16/2021,W,2423
40790,Monroe/Dearborn,09/17/2021,W,2348
40790,Monroe/Dearborn,09/18/2021,A,1210
40790,Monroe/Dearborn,09/19/2021,U,1202
40790,Monroe/Dearborn,09/20/2021,W,2490
40790,Monroe/Dearborn,09/21/2021,W,2592
40790,Monroe/Dearborn,09/22/2021,W,2472
40790,Monroe/Dearborn,09/23/2021,W,2545
40790,Monroe/Dearborn,09/24/2021,W,2257
40790,Monroe/Dearborn,09/25/2021,A,1231
40790,Monroe/Dearborn,09/26/2021,U,1132
40790,Monroe/Dearborn,09/27/2021,W,2434
40790,Monroe/Dearborn,09/28/2021,W,2551
40790,Monroe/Dearborn,09/29/2021,W,2468
40790,Monroe/Dearborn,09/30/2021,W,2501
40800,Sedgwick,09/01/2021,W,1867
40800,Sedgwick,09/02/2021,W,1970
40800,Sedgwick,09/03/2021,W,1973
40800,Sedgwick,09/04/2021,A,1972
40800,Sedgwick,09/05/2021,U,1781
40800,Sedgwick,09/06/2021,U,1200
40800,Sedgwick,09/07/2021,W,1585
40800,Sedgwick,09/08/2021,W,1933
40800,Sedgwick,09/09/2021,W,1895
40800,Sedgwick,09/10/2021,W,2173
40800,Sedgwick,09/11/2021,A,2059
40800,Sedgwick,09/12/2021,U,1307
40800,Sedgwick,09/13/2021,W,1731
40800,Sedgwick,09/14/2021,W,1865
40800,Sedgwick,09/15/2021,W,2075
40800,Sedgwick,09/16/2021,W,2139
40800,Sedgwick,09/17/2021,W,2201
40800,Sedgwick,09/18/2021,A,2056
40800,Sedgwick,09/19/2021,U,1485
40800,Sedgwick,09/20/2021,W,1722
40800,Sedgwick,09/21/2021,W,1775
40800,Sedgwick,09/22/2021,W,2046
40800,Sedgwick,09/23/2021,W,1967
40800,Sedgwick,09/24/2021,W,2131
40800,Sedgwick,09/25/2021,A,2386
40800,Sedgwick,09/26/2021,U,1239
40800,Sedgwick,09/27/2021,W,1645
40800,Sedgwick,09/28/2021,W,1818
40800,Sedgwick,09/29/2021,W,2030
40800,Sedgwick,09/30/2021,W,2009
40810,Medical Center,09/01/2021,W,1361
40810,Medical Center,09/02/2021,W,1317
40810,Medical Center,09/03/2021,W,1291
40810,Medical Center,09/04/2021,A,593
40810,Medical Center,09/05/2021,U,432
40810,Medical Center,09/06/2021,U,507
40810,Medical Center,09/07/2021,W,1881
40810,Medical Center,09/08/2021,W,1585
40810,Medical Center,09/09/2021,W,1458
40810,Medical Center,09/10/2021,W,1446
40810,Medical Center,09/11/2021,A,592
40810,Medical Center,09/12/2021,U,450
40810,Medical Center,09/13/2021,W,1541
40810,Medical Center,09/14/2021,W,1494
40810,Medical Center,09/15/2021,W,1561
40810,Medical Center,09/16/2021,W,1422
40810,Medical Center,09/17/2021,W,1404
40810,Medical Center,09/18/2021,A,529
40810,Medical Center,09/19/2021,U,468
40810,Medical Center,09/20/2021,W,1475
40810,Medical Center,09/21/2021,W,1521
40810,Medical Center,09/22/2021,W,1430
40810,Medical Center,09/23/2021,W,1485
40810,Medical Center,09/24/2021,W,1937
40810,Medical Center,09/25/2021,A,1129
40810,Medical Center,09/26/2021,U,425
40810,Medical Center,09/27/2021,W,1481
40810,Medical Center,09/28/2021,W,1564
40810,Medical Center,09/29/2021,W,1579
40810,Medical Center,09/30/2021,W,1439
40820,Rosemont,09/01/2021,W,2804
40820,Rosemont,09/02/2021,W,2997
40820,Rosemont,09/03/2021,W,2986
40820,Rosemont,09/04/2021,A,2625
40820,Rosemont,09/05/2021,U,2145
40820,Rosemont,09/06/2021,U,1832
40820,Rosemont,09/07/2021,W,2617
40820,Rosemont,09/08/2021,W,2946
40820,Rosemont,09/09/2021,W,2964
40820,Rosemont,09/10/2021,W,3184
40820,Rosemont,09/11/2021,A,2463
40820,Rosemont,09/12/2021,U,1880
40820,Rosemont,09/13/2021,W,2965
40820,Rosemont,09/14/2021,W,2915
40820,Rosemont,09/15/2021,W,2918
40820,Rosemont,09/16/2021,W,3200
40820,Rosemont,09/17/2021,W,3497
40820,Rosemont,09/18/2021,A,2722
40820,Rosemont,09/19/2021,U,1795
40820,Rosemont,09/20/2021,W,2808
40820,Rosemont,09/21/2021,W,2889
40820,Rosemont,09/22/2021,W,2932
40820,Rosemont,09/23/2021,W,2936
40820,Rosemont,09/24/2021,W,3242
40820,Rosemont,09/25/2021,A,2376
40820,Rosemont,09/26/2021,U,1692
40820,Rosemont,09/27/2021,W,2758
40820,Rosemont,09/28/2021,W,2845
40820,Rosemont,09/29/2021,W,2920
40820,Rosemont,09/30/2021,W,3012
40830,18th,09/01/2021,W,1062
40830,18th,09/02/2021,W,1209
40830,18th,09/03/2021,W,1209
40830,18th,09/04/2021,A,997
40830,18th,09/05/2021,U,927
40830,18th,09/06/2021,U,616
40830,18th,09/07/2021,W,995
40830,18th,09/08/2021,W,1090
40830,18th,09/09/2021,W,1133
40830,18th,09/10/2021,W,1204
40830,18th,09/11/2021,A,938
40830,18th,09/12/2021,U,807
40830,18th,09/13/2021,W,965
40830,18th,09/14/2021,W,1074
40830,18th,09/15/2021,W,1120
40830,18th,09/16/2021,W,1344
40830,18th,09/17/2021,W,1346
40830,18th,09/18/2021,A,1220
40830,18th,09/19/2021,U,830
40830,18th,09/20/2021,W,971
40830,18th,09/21/2021,W,1024
40830,18th,09/22/2021,W,1014
40830,18th,09/23/2021,W,1083
40830,18th,09/24/2021,W,1181
40830,18th,09/25/2021,A,934
40830,18th,09/26/2021,U,665
40830,18th,09/27/2021,W,985
40830,18th,09/28/2021,W,1043
40830,18th,09/29/2021,W,1072
40830,18th,09/30/2021,W,1045
40840,South Boulevard,09/01/2021,W,330
40840,South Boulevard,09/02/2021,W,318
40840,South Boulevard,09/03/2021,W,343
40840,South Boulevard,09/04/2021,A,173
40840,South Boulevard,09/05/2021,U,212
40840,South Boulevard,09/06/2021,U,169
40840,South Boulevard,09/07/2021,W,297
40840,South Boulevard,09/08/2021,W,347
40840,South Boulevard,09/09/2021,W,320
40840,South Boulevard,09/10/2021,W,331
40840,South Boulevard,09/11/2021,A,235
40840,South Boulevard,09/12/2021,U,205
40840,South Boulevard,09/13/2021,W,299
40840,South Boulevard,09/14/2021,W,308
40840,South Boulevard,09/15/2021,W,390
40840,South Boulevard,09/16/2021,W,363
40840,South Boulevard,09/17/2021,W,359
40840,South Boulevard,09/18/2021,A,229
40840,South Boulevard,09/19/2021,U,178
40840,South Boulevard,09/20/2021,W,309
40840,South Boulevard,09/21/2021,W,346
40840,South Boulevard,09/22/2021,W,357
40840,South Boulevard,09/23/2021,W,363
40840,South Boulevard,09/24/2021,W,384
40840,South Boulevard,09/25/2021,A,227
40840,South Boulevard,09/26/2021,U,158
40840,South Boulevard,09/27/2021,W,322
40840,South Boulevard,09/28/2021,W,367
40840,South Boulevard,09/29/2021,W,341
40840,South Boulevard,09/30/2021,W,374
40850,Library,09/01/2021,W,1976
40850,Library,09/02/2021,W,1989
40850,Library,09/03/2021,W,2099
40850,Library,09/04/2021,A,1190
40850,Library,09/05/2021,U,1091
40850,Library,09/06/2021,U,815
40850,Library,09/07/2021,W,2140
40850,Library,09/08/2021,W,2627
40850,Library,09/09/2021,W,2475
40850,Library,09/10/2021,W,2046
40850,Library,09/11/2021,A,1374
40850,Library,09/12/2021,U,1065
40850,Library,09/13/2021,W,2392
40850,Library,09/14/2021,W,2406
40850,Library,09/15/2021,W,2528
40850,Library,09/16/2021,W,3031
40850,Library,09/17/2021,W,3076
40850,Library,09/18/2021,A,2076
40850,Library,09/19/2021,U,1798
40850,Library,09/20/2021,W,2540
40850,Library,09/21/2021,W,2469
40850,Library,09/22/2021,W,2566
40850,Library,09/23/2021,W,2483
40850,Library,09/24/2021,W,2048
40850,Library,09/25/2021,A,1412
40850,Library,09/26/2021,U,852
40850,Library,09/27/2021,W,2384
40850,Library,09/28/2021,W,2429
40850,Library,09/29/2021,W,2501
40850,Library,09/30/2021,W,2368
40870,Francisco,09/01/2021,W,714
40870,Francisco,09/02/2021,W,810
40870,Francisco,09/03/2021,W,694
40870,Francisco,09/04/2021,A,399
40870,Francisco,09/05/2021,U,395
40870,Francisco,09/06/2021,U,346
40870,Francisco,09/07/2021,W,705
40870,Francisco,09/08/2021,W,818
40870,Francisco,09/09/2021,W,757
40870,Francisco,09/10/2021,W,823
40870,Francisco,09/11/2021,A,543
40870,Francisco,09/12/2021,U,592
40870,Francisco,09/13/2021,W,675
40870,Francisco,09/14/2021,W,725
40870,Francisco,09/15/2021,W,761
40870,Francisco,09/16/2021,W,783
40870,Francisco,09/17/2021,W,813
40870,Francisco,09/18/2021,A,515
40870,Francisco,09/19/2021,U,427
40870,Francisco,09/20/2021,W,626
40870,Francisco,09/21/2021,W,753
40870,Francisco,09/22/2021,W,734
40870,Francisco,09/23/2021,W,748
40870,Francisco,09/24/2021,W,809
40870,Francisco,09/25/2021,A,514
40870,Francisco,09/26/2021,U,349
40870,Francisco,09/27/2021,W,663
40870,Francisco,09/28/2021,W,729
40870,Francisco,09/29/2021,W,749
40870,Francisco,09/30/2021,W,776
40880,Thorndale,09/01/2021,W,1361
40880,Thorndale,09/02/2021,W,1353
40880,Thorndale,09/03/2021,W,1503
40880,Thorndale,09/04/2021,A,930
40880,Thorndale,09/05/2021,U,969
40880,Thorndale,09/06/2021,U,721
40880,Thorndale,09/07/2021,W,1326
40880,Thorndale,09/08/2021,W,1390
40880,Thorndale,09/09/2021,W,1413
40880,Thorndale,09/10/2021,W,1544
40880,Thorndale,09/11/2021,A,1098
40880,Thorndale,09/12/2021,U,815
40880,Thorndale,09/13/2021,W,1284
40880,Thorndale,09/14/2021,W,1205
40880,Thorndale,09/15/2021,W,1382
40880,Thorndale,09/16/2021,W,1431
40880,Thorndale,09/17/2021,W,1488
40880,Thorndale,09/18/2021,A,1131
40880,Thorndale,09/19/2021,U,793
40880,Thorndale,09/20/2021,W,1267
40880,Thorndale,09/21/2021,W,1354
40880,Thorndale,09/22/2021,W,1411
40880,Thorndale,09/23/2021,W,1405
40880,Thorndale,09/24/2021,W,1530
40880,Thorndale,09/25/2021,A,1147
40880,Thorndale,09/26/2021,U,817
40880,Thorndale,09/27/2021,W,1348
40880,Thorndale,09/28/2021,W,1417
40880,Thorndale,09/29/2021,W,1368
40880,Thorndale,09/30/2021,W,1413
40890,O'Hare Airport,09/01/2021,W,5366
40890,O'Hare Airport,09/02/2021,W,7410
40890,O'Hare Airport,09/03/2021,W,9731
40890,O'Hare Airport,09/04/2021,A,6982
40890,O'Hare Airport,09/05/2021,U,5704
40890,O'Hare Airport,09/06/2021,U,7946
40890,O'Hare Airport,09/07/2021,W,5989
40890,O'Hare Airport,09/08/2021,W,5715
40890,O'Hare Airport,09/09/2021,W,7435
40890,O'Hare Airport,09/10/2021,W,8032
40890,O'Hare Airport,09/11/2021,A,5185
40890,O'Hare Airport,09/12/2021,U,6769
40890,O'Hare Airport,09/13/2021,W,6193
40890,O'Hare Airport,09/14/2021,W,5028
40890,O'Hare Airport,09/15/2021,W,6035
40890,O'Hare Airport,09/16/2021,W,9258
40890,O'Hare Airport,09/17/2021,W,9756
40890,O'Hare Airport,09/18/2021,A,5725
40890,O'Hare Airport,09/19/2021,U,7015
40890,O'Hare Airport,09/20/2021,W,6160
40890,O'Hare Airport,09/21/2021,W,5227
40890,O'Hare Airport,09/22/2021,W,5232
40890,O'Hare Airport,09/23/2021,W,7120
40890,O'Hare Airport,09/24/2021,W,10282
40890,O'Hare Airport,09/25/2021,A,5778
40890,O'Hare Airport,09/26/2021,U,6586
40890,O'Hare Airport,09/27/2021,W,6375
40890,O'Hare Airport,09/28/2021,W,4896
40890,O'Hare Airport,09/29/2021,W,5111
40890,O'Hare Airport,09/30/2021,W,6656
40900,Howard,09/01/2021,W,2484
40900,Howard,09/02/2021,W,2502
40900,Howard,09/03/2021,W,2674
40900,Howard,09/04/2021,A,1871
40900,Howard,09/05/2021,U,1692
40900,Howard,09/06/2021,U,1583
40900,Howard,09/07/2021,W,2364
40900,Howard,09/08/2021,W,2620
40900,Howard,09/09/2021,W,2652
40900,Howard,09/10/2021,W,2804
40900,Howard,09/11/2021,A,1994
40900,Howard,09/12/2021,U,1574
40900,Howard,09/13/2021,W,2468
40900,Howard,09/14/2021,W,2418
40900,Howard,09/15/2021,W,2591
40900,Howard,09/16/2021,W,2706
40900,Howard,09/17/2021,W,2880
40900,Howard,09/18/2021,A,2099
40900,Howard,09/19/2021,U,1493
40900,Howard,09/20/2021,W,2470
40900,Howard,09/21/2021,W,2561
40900,Howard,09/22/2021,W,2711
40900,Howard,09/23/2021,W,2660
40900,Howard,09/24/2021,W,2964
40900,Howard,09/25/2021,A,2149
40900,Howard,09/26/2021,U,1664
40900,Howard,09/27/2021,W,2514
40900,Howard,09/28/2021,W,2582
40900,Howard,09/29/2021,W,2611
40900,Howard,09/30/2021,W,2676
40910,63rd-Dan Ryan,09/01/2021,W,1342
40910,63rd-Dan Ryan,09/02/2021,W,1303
40910,63rd-Dan Ryan,09/03/2021,W,1345
40910,63rd-Dan Ryan,09/04/2021,A,887
40910,63rd-Dan Ryan,09/05/2021,U,798
40910,63rd-Dan Ryan,09/06/2021,U,797
40910,63rd-Dan Ryan,09/07/2021,W,1318
40910,63rd-Dan Ryan,09/08/2021,W,1327
40910,63rd-Dan Ryan,09/09/2021,W,1360
40910,63rd-Dan Ryan,09/10/2021,W,1428
40910,63rd-Dan Ryan,09/11/2021,A,925
40910,63rd-Dan Ryan,09/12/2021,U,744
40910,63rd-Dan Ryan,09/13/2021,W,1263
40910,63rd-Dan Ryan,09/14/2021,W,1332
40910,63rd-Dan Ryan,09/15/2021,W,1369
40910,63rd-Dan Ryan,09/16/2021,W,1284
40910,63rd-Dan Ryan,09/17/2021,W,1380
40910,63rd-Dan Ryan,09/18/2021,A,893
40910,63rd-Dan Ryan,09/19/2021,U,731
40910,63rd-Dan Ryan,09/20/2021,W,1258
40910,63rd-Dan Ryan,09/21/2021,W,1319
40910,63rd-Dan Ryan,09/22/2021,W,1266
40910,63rd-Dan Ryan,09/23/2021,W,1254
40910,63rd-Dan Ryan,09/24/2021,W,1340
40910,63rd-Dan Ryan,09/25/2021,A,942
40910,63rd-Dan Ryan,09/26/2021,U,820
40910,63rd-Dan Ryan,09/27/2021,W,1277
40910,63rd-Dan Ryan,09/28/2021,W,1326
40910,63rd-Dan Ryan,09/29/2021,W,1326
40910,63rd-Dan Ryan,09/30/2021,W,1291
40920,Pulaski-Forest Park,09/01/2021,W,1009
40920,Pulaski-Forest Park,09/02/2021,W,971
40920,Pulaski-Forest Park,09/03/2021,W,1080
40920,Pulaski-Forest Park,09/04/2021,A,799
40920,Pulaski-Forest Park,09/05/2021,U,784
40920,Pulaski-Forest Park,09/06/2021,U,734
40920,Pulaski-Forest Park,09/07/2021,W,939
40920,Pulaski-Forest Park,09/08/2021,W,1008
40920,Pulaski-Forest Park,09/09/2021,W,991
40920,Pulaski-Forest Park,09/10/2021,W,1038
40920,Pulaski-Forest Park,09/11/2021,A,836
40920,Pulaski-Forest Park,09/12/2021,U,655
40920,Pulaski-Forest Park,09/13/2021,W,970
40920,Pulaski-Forest Park,09/14/2021,W,961
40920,Pulaski-Forest Park,09/15/2021,W,1014
40920,Pulaski-Forest Park,09/16/2021,W,914
40920,Pulaski-Forest Park,09/17/2021,W,983
40920,Pulaski-Forest Park,09/18/2021,A,813
40920,Pulaski-Forest Park,09/19/2021,U,689
40920,Pulaski-Forest Park,09/20/2021,W,912
40920,Pulaski-Forest Park,09/21/2021,W,946
40920,Pulaski-Forest Park,09/22/2021,W,1000
40920,Pulaski-Forest Park,09/23/2021,W,994
40920,Pulaski-Forest Park,09/24/2021,W,969
40920,Pulaski-Forest Park,09/25/2021,A,697
40920,Pulaski-Forest Park,09/26/2021,U,648
40920,Pulaski-Forest Park,09/27/2021,W,989
40920,Pulaski-Forest Park,09/28/2021,W,936
40920,Pulaski-Forest Park,09/29/2021,W,1014
40920,Pulaski-Forest Park,09/30/2021,W,993
40930,Midway Airport,09/01/2021,W,3964
40930,Midway Airport,09/02/2021,W,4611
40930,Midway Airport,09/03/2021,W,5368
40930,Midway Airport,09/04/2021,A,2732
40930,Midway Airport,09/05/2021,U,2314
40930,Midway Airport,09/06/2021,U,2587
40930,Midway Airport,09/07/2021,W,4195
40930,Midway Airport,09/08/2021,W,4441
40930,Midway Airport,09/09/2021,W,4799
40930,Midway Airport,09/10/2021,W,4850
40930,Midway Airport,09/11/2021,A,2291
40930,Midway Airport,09/12/2021,U,2117
40930,Midway Airport,09/13/2021,W,4214
40930,Midway Airport,09/14/2021,W,4199
40930,Midway Airport,09/15/2021,W,4539
40930,Midway Airport,09/16/2021,W,5470
40930,Midway Airport,09/17/2021,W,5461
40930,Midway Airport,09/18/2021,A,2612
40930,Midway Airport,09/19/2021,U,2313
40930,Midway Airport,09/20/2021,W,4278
40930,Midway Airport,09/21/2021,W,4354
40930,Midway Airport,09/22/2021,W,4352
40930,Midway Airport,09/23/2021,W,4957
40930,Midway Airport,09/24/2021,W,5910
40930,Midway Airport,09/25/2021,A,2508
40930,Midway Airport,09/26/2021,U,2136
40930,Midway Airport,09/27/2021,W,4400
40930,Midway Airport,09/28/2021,W,4226
40930,Midway Airport,09/29/2021,W,4274
40930,Midway Airport,09/30/2021,W,4598
40940,Halsted/63rd,09/01/2021,W,332
40940,Halsted/63rd,09/02/2021,W,319
40940,Halsted/63rd,09/03/2021,W,298
40940,Halsted/63rd,09/04/2021,A,175
40940,Halsted/63rd,09/05/2021,U,142
40940,Halsted/63rd,09/06/2021,U,124
40940,Halsted/63rd,09/07/2021,W,294
40940,Halsted/63rd,09/08/2021,W,301
40940,Halsted/63rd,09/09/2021,W,302
40940,Halsted/63rd,09/10/2021,W,298
40940,Halsted/63rd,09/11/2021,A,198
40940,Halsted/63rd,09/12/2021,U,129
40940,Halsted/63rd,09/13/2021,W,276
40940,Halsted/63rd,09/14/2021,W,314
40940,Halsted/63rd,09/15/2021,W,305
40940,Halsted/63rd,09/16/2021,W,311
40940,Halsted/63rd,09/17/2021,W,319
40940,Halsted/63rd,09/18/2021,A,202
40940,Halsted/63rd,09/19/2021,U,127
40940,Halsted/63rd,09/20/2021,W,276
40940,Halsted/63rd,09/21/2021,W,289
40940,Halsted/63rd,09/22/2021,W,298
40940,Halsted/63rd,09/23/2021,W,312
40940,Halsted/63rd,09/24/2021,W,280
40940,Halsted/63rd,09/25/2021,A,176
40940,Halsted/63rd,09/26/2021,U,113
40940,Halsted/63rd,09/27/2021,W,316
40940,Halsted/63rd,09/28/2021,W,302
40940,Halsted/63rd,09/29/2021,W,290
40940,Halsted/63rd,09/30/2021,W,313
40960,Pulaski-Orange,09/01/2021,W,2835
40960,Pulaski-Orange,09/02/2021,W,2939
40960,Pulaski-Orange,09/03/2021,W,2889
40960,Pulaski-Orange,09/04/2021,A,1414
40960,Pulaski-Orange,09/05/2021,U,1311
40960,Pulaski-Orange,09/06/2021,U,1089
40960,Pulaski-Orange,09/07/2021,W,2887
40960,Pulaski-Orange,09/08/2021,W,3140
40960,Pulaski-Orange,09/09/2021,W,3064
40960,Pulaski-Orange,09/10/2021,W,3024
40960,Pulaski-Orange,09/11/2021,A,1323
40960,Pulaski-Orange,09/12/2021,U,1061
40960,Pulaski-Orange,09/13/2021,W,2815
40960,Pulaski-Orange,09/14/2021,W,3071
40960,Pulaski-Orange,09/15/2021,W,3122
40960,Pulaski-Orange,09/16/2021,W,3195
40960,Pulaski-Orange,09/17/2021,W,3015
40960,Pulaski-Orange,09/18/2021,A,1326
40960,Pulaski-Orange,09/19/2021,U,1151
40960,Pulaski-Orange,09/20/2021,W,2867
40960,Pulaski-Orange,09/21/2021,W,2986
40960,Pulaski-Orange,09/22/2021,W,3026
40960,Pulaski-Orange,09/23/2021,W,3081
40960,Pulaski-Orange,09/24/2021,W,3129
40960,Pulaski-Orange,09/25/2021,A,1399
40960,Pulaski-Orange,09/26/2021,U,1023
40960,Pulaski-Orange,09/27/2021,W,2961
40960,Pulaski-Orange,09/28/2021,W,3210
40960,Pulaski-Orange,09/29/2021,W,3132
40960,Pulaski-Orange,09/30/2021,W,3158
40970,Cicero-Forest Park,09/01/2021,W,703
40970,Cicero-Forest Park,09/02/2021,W,654
40970,Cicero-Forest Park,09/03/2021,W,682
40970,Cicero-Forest Park,09/04/2021,A,476
40970,Cicero-Forest Park,09/05/2021,U,367
40970,Cicero-Forest Park,09/06/2021,U,340
40970,Cicero-Forest Park,09/07/2021,W,622
40970,Cicero-Forest Park,09/08/2021,W,683
40970,Cicero-Forest Park,09/09/2021,W,710
40970,Cicero-Forest Park,09/10/2021,W,673
40970,Cicero-Forest Park,09/11/2021,A,483
40970,Cicero-Forest Park,09/12/2021,U,368
40970,Cicero-Forest Park,09/13/2021,W,599
40970,Cicero-Forest Park,09/14/2021,W,676
40970,Cicero-Forest Park,09/15/2021,W,710
40970,Cicero-Forest Park,09/16/2021,W,664
40970,Cicero-Forest Park,09/17/2021,W,708
40970,Cicero-Forest Park,09/18/2021,A,437
40970,Cicero-Forest Park,09/19/2021,U,347
40970,Cicero-Forest Park,09/20/2021,W,591
40970,Cicero-Forest Park,09/21/2021,W,631
40970,Cicero-Forest Park,09/22/2021,W,616
40970,Cicero-Forest Park,09/23/2021,W,681
40970,Cicero-Forest Park,09/24/2021,W,705
40970,Cicero-Forest Park,09/25/2021,A,485
40970,Cicero-Forest Park,09/26/2021,U,340
40970,Cicero-Forest Park,09/27/2021,W,647
40970,Cicero-Forest Park,09/28/2021,W,679
40970,Cicero-Forest Park,09/29/2021,W,691
40970,Cicero-Forest Park,09/30/2021,W,706
40980,Harlem-Forest Park,09/01/2021,W,551
40980,Harlem-Forest Park,09/02/2021,W,541
40980,Harlem-Forest Park,09/03/2021,W,522
40980,Harlem-Forest Park,09/04/2021,A,321
40980,Harlem-Forest Park,09/05/2021,U,206
40980,Harlem-Forest Park,09/06/2021,U,185
40980,Harlem-Forest Park,09/07/2021,W,475
40980,Harlem-Forest Park,09/08/2021,W,548
40980,Harlem-Forest Park,09/09/2021,W,561
40980,Harlem-Forest Park,09/10/2021,W,522
40980,Harlem-Forest Park,09/11/2021,A,304
40980,Harlem-Forest Park,09/12/2021,U,185
40980,Harlem-Forest Park,09/13/2021,W,454
40980,Harlem-Forest Park,09/14/2021,W,522
40980,Harlem-Forest Park,09/15/2021,W,540
40980,Harlem-Forest Park,09/16/2021,W,608
40980,Harlem-Forest Park,09/17/2021,W,589
40980,Harlem-Forest Park,09/18/2021,A,339
40980,Harlem-Forest Park,09/19/2021,U,237
40980,Harlem-Forest Park,09/20/2021,W,460
40980,Harlem-Forest Park,09/21/2021,W,531
40980,Harlem-Forest Park,09/22/2021,W,527
40980,Harlem-Forest Park,09/23/2021,W,617
40980,Harlem-Forest Park,09/24/2021,W,518
40980,Harlem-Forest Park,09/25/2021,A,351
40980,Harlem-Forest Park,09/26/2021,U,210
40980,Harlem-Forest Park,09/27/2021,W,509
40980,Harlem-Forest Park,09/28/2021,W,527
40980,Harlem-Forest Park,09/29/2021,W,566
40980,Harlem-Forest Park,09/30/2021,W,588
40990,69th,09/01/2021,W,2089
40990,69th,09/02/2021,W,2139
40990,69th,09/03/2021,W,2092
40990,69th,09/04/2021,A,1492
40990,69th,09/05/2021,U,1219
40990,69th,09/06/2021,U,1266
40990,69th,09/07/2021,W,2002
40990,69th,09/08/2021,W,2150
40990,69th,09/09/2021,W,2076
40990,69th,09/10/2021,W,2125
40990,69th,09/11/2021,A,1561
40990,69th,09/12/2021,U,1125
40990,69th,09/13/2021,W,2023
40990,69th,09/14/2021,W,2042
40990,69th,09/15/2021,W,2141
40990,69th,09/16/2021,W,2219
40990,69th,09/17/2021,W,2219
40990,69th,09/18/2021,A,1485
40990,69th,09/19/2021,U,1151
40990,69th,09/20/2021,W,2009
40990,69th,09/21/2021,W,2091
40990,69th,09/22/2021,W,2002
40990,69th,09/23/2021,W,2090
40990,69th,09/24/2021,W,2052
40990,69th,09/25/2021,A,1563
40990,69th,09/26/2021,U,1498
40990,69th,09/27/2021,W,2075
40990,69th,09/28/2021,W,2183
40990,69th,09/29/2021,W,2113
40990,69th,09/30/2021,W,2143
41000,Cermak-Chinatown,09/01/2021,W,2270
41000,Cermak-Chinatown,09/02/2021,W,2128
41000,Cermak-Chinatown,09/03/2021,W,2627
41000,Cermak-Chinatown,09/04/2021,A,3474
41000,Cermak-Chinatown,09/05/2021,U,3555
41000,Cermak-Chinatown,09/06/2021,U,3030
41000,Cermak-Chinatown,09/07/2021,W,1979
41000,Cermak-Chinatown,09/08/2021,W,2098
41000,Cermak-Chinatown,09/09/2021,W,2153
41000,Cermak-Chinatown,09/10/2021,W,2969
41000,Cermak-Chinatown,09/11/2021,A,3422
41000,Cermak-Chinatown,09/12/2021,U,2495
41000,Cermak-Chinatown,09/13/2021,W,2090
41000,Cermak-Chinatown,09/14/2021,W,2106
41000,Cermak-Chinatown,09/15/2021,W,2415
41000,Cermak-Chinatown,09/16/2021,W,2695
41000,Cermak-Chinatown,09/17/2021,W,3233
41000,Cermak-Chinatown,09/18/2021,A,3611
41000,Cermak-Chinatown,09/19/2021,U,2736
41000,Cermak-Chinatown,09/20/2021,W,2068
41000,Cermak-Chinatown,09/21/2021,W,2040
41000,Cermak-Chinatown,09/22/2021,W,2063
41000,Cermak-Chinatown,09/23/2021,W,2149
41000,Cermak-Chinatown,09/24/2021,W,2986
41000,Cermak-Chinatown,09/25/2021,A,4038
41000,Cermak-Chinatown,09/26/2021,U,2498
41000,Cermak-Chinatown,09/27/2021,W,1940
41000,Cermak-Chinatown,09/28/2021,W,2058
41000,Cermak-Chinatown,09/29/2021,W,1983
41000,Cermak-Chinatown,09/30/2021,W,2148
41010,Rockwell,09/01/2021,W,671
41010,Rockwell,09/02/2021,W,662
41010,Rockwell,09/03/2021,W,647
41010,Rockwell,09/04/2021,A,485
41010,Rockwell,09/05/2021,U,364
41010,Rockwell,09/06/2021,U,281
41010,Rockwell,09/07/2021,W,631
41010,Rockwell,09/08/2021,W,689
41010,Rockwell,09/09/2021,W,741
41010,Rockwell,09/10/2021,W,713
